id,Background,Key,Key_Light,Leak
OPTOBURNINGTEST04_1_16,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_1_17,0.6294944789510006,0.3655797101449275,0.0,0.004925810904071773
OPTOBURNINGTEST04_1_18,0.007548309178743961,0.8956176673567978,0.0,0.09683402346445824
OPTOBURNINGTEST04_1_19,0.0,0.9167313664596274,0.0,0.08326863354037267
OPTOBURNINGTEST04_1_20,0.007880434782608695,0.9303485162180815,0.0,0.061771048999309866
OPTOBURNINGTEST04_1_21,0.7102398205659075,0.2871074879227053,0.0,0.0026526915113871635
OPTOBURNINGTEST04_1_22,0.18756469979296067,0.7052579365079366,0.0,0.10717736369910283
OPTOBURNINGTEST04_1_23,0.3015484817115252,0.6312111801242236,0.0,0.0672403381642512
OPTOBURNINGTEST04_1_24,0.9999698067632851,3.0193236714975845e-05,0.0,0.0
OPTOBURNINGTEST04_2_0,0.824180469289165,0.17581953071083506,0.0,0.0
OPTOBURNINGTEST04_2_1,0.14282694962042788,0.8571730503795721,0.0,0.0
OPTOBURNINGTEST04_2_2,0.10973084886128365,0.8902691511387164,0.0,0.0
OPTOBURNINGTEST04_2_3,0.10256642512077295,0.897433574879227,0.0,0.0
OPTOBURNINGTEST04_2_4,0.6581521739130435,0.3418478260869565,0.0,0.0
OPTOBURNINGTEST04_2_5,0.10225586611456176,0.8977441338854383,0.0,0.0
OPTOBURNINGTEST04_2_6,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_2_7,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_2_8,0.27844634230503795,0.721553657694962,0.0,0.0
OPTOBURNINGTEST04_2_9,0.2742883022774327,0.7257116977225673,0.0,0.0
OPTOBURNINGTEST04_2_10,0.0014924085576259489,0.9869133885438234,0.011594202898550725,0.0
OPTOBURNINGTEST04_2_11,0.005594375431331953,0.9634618702553485,0.03094375431331953,0.0
OPTOBURNINGTEST04_2_12,0.10845410628019324,0.8915458937198067,0.0,0.0
OPTOBURNINGTEST04_2_13,0.6727657004830918,0.3134661835748792,0.0,0.013768115942028985
OPTOBURNINGTEST04_2_14,0.12195910973084886,0.6600155279503106,0.0,0.2180253623188406
OPTOBURNINGTEST04_2_15,0.10333419599723948,0.6764751552795031,0.0,0.22019064872325741
OPTOBURNINGTEST04_2_16,0.19707988267770876,0.6722782953761215,0.0,0.13064182194616977
OPTOBURNINGTEST04_2_17,0.651656314699793,0.34834368530020704,0.0,0.0
OPTOBURNINGTEST04_2_18,0.02857142857142857,0.8475155279503106,0.12391304347826088,0.0
OPTOBURNINGTEST04_2_19,0.02375776397515528,0.8943581780538302,0.08188405797101449,0.0
OPTOBURNINGTEST04_2_20,0.030611628709454795,0.8539294340924776,0.11545893719806763,0.0
OPTOBURNINGTEST04_2_21,0.5984601449275362,0.40153985507246376,0.0,0.0
OPTOBURNINGTEST04_2_22,0.0,0.9999956866804693,0.0,4.313319530710835e-06
OPTOBURNINGTEST04_2_23,0.0452208419599724,0.9547791580400276,0.0,0.0
OPTOBURNINGTEST04_2_24,0.99915027605245,0.0008497239475500345,0.0,0.0
OPTOBURNINGTEST04_3_0,0.778027950310559,0.22197204968944098,0.0,0.0
OPTOBURNINGTEST04_3_1,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_3_2,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_3_3,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_3_4,0.5810084541062802,0.4189915458937198,0.0,0.0
OPTOBURNINGTEST04_3_5,0.0847135955831608,0.9152864044168392,0.0,0.0
OPTOBURNINGTEST04_3_6,0.05070738440303658,0.8526095583160801,0.09668305728088336,0.0
OPTOBURNINGTEST04_3_7,0.01977657004830918,0.8968340234644583,0.08338940648723257,0.0
OPTOBURNINGTEST04_3_8,0.28508885438233267,0.7149111456176673,0.0,0.0
OPTOBURNINGTEST04_3_9,0.5341226708074535,0.44115338164251205,0.0,0.024723947550034507
OPTOBURNINGTEST04_3_10,0.12947291235334712,0.6879442719116632,0.0,0.18258281573498966
OPTOBURNINGTEST04_3_11,0.09685559006211181,0.6919642857142857,0.0,0.2111801242236025
OPTOBURNINGTEST04_3_12,0.2898895790200138,0.6105029330572809,0.0,0.09960748792270531
OPTOBURNINGTEST04_3_13,0.5196428571428572,0.48035714285714287,0.0,0.0
OPTOBURNINGTEST04_3_14,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_3_15,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_3_16,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_3_17,0.627311939268461,0.372688060731539,0.0,0.0
OPTOBURNINGTEST04_3_18,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_3_19,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_3_20,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_3_21,0.6562068668046929,0.34379313319530713,0.0,0.0
OPTOBURNINGTEST04_3_22,0.05195824706694272,0.7061551069703244,0.24188664596273293,0.0
OPTOBURNINGTEST04_3_23,0.06146048999309869,0.5122929606625258,0.42624654934437545,0.0
OPTOBURNINGTEST04_3_24,0.9965105244996549,0.0034894755003450654,0.0,0.0
OPTOBURNINGTEST04_4_0,0.7690950655624569,0.23090493443754315,0.0,0.0
OPTOBURNINGTEST04_4_1,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_4_2,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_4_3,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_4_4,0.5694746376811595,0.4305253623188406,0.0,0.0
OPTOBURNINGTEST04_4_5,0.2076043823326432,0.7923956176673568,0.0,0.0
OPTOBURNINGTEST04_4_6,0.08740942028985507,0.8957384403036577,0.0,0.01685213940648723
OPTOBURNINGTEST04_4_7,0.09752415458937198,0.8977139406487232,0.0,0.004761904761904762
OPTOBURNINGTEST04_4_8,0.38756901311249137,0.6124309868875086,0.0,0.0
OPTOBURNINGTEST04_4_9,0.3523766390614217,0.6476233609385783,0.0,0.0
OPTOBURNINGTEST04_4_10,0.050914423740510695,0.918555900621118,0.03052967563837129,0.0
OPTOBURNINGTEST04_4_11,0.006435472739820566,0.917585403726708,0.07597912353347136,0.0
OPTOBURNINGTEST04_4_12,0.042322291235334715,0.9576777087646653,0.0,0.0
OPTOBURNINGTEST04_4_13,0.5260869565217391,0.47391304347826085,0.0,0.0
OPTOBURNINGTEST04_4_14,0.026880607315389923,0.9474551414768806,0.025664251207729468,0.0
OPTOBURNINGTEST04_4_15,0.04748102139406487,0.7526354382332643,0.1998835403726708,0.0
OPTOBURNINGTEST04_4_16,0.015092305037957212,0.9849076949620428,0.0,0.0
OPTOBURNINGTEST04_4_17,0.7199749827467219,0.2783385093167702,0.0,0.0016865079365079366
OPTOBURNINGTEST04_4_18,0.2493314354727398,0.6361369910282954,0.0,0.1145315734989648
OPTOBURNINGTEST04_4_19,0.22537094547964112,0.6304089026915114,0.0,0.14422015182884748
OPTOBURNINGTEST04_4_20,0.2673956176673568,0.6346230158730158,0.0,0.09798136645962732
OPTOBURNINGTEST04_4_21,0.8335921325051759,0.16379830917874397,0.0,0.002609558316080055
OPTOBURNINGTEST04_4_22,0.018012422360248446,0.9819875776397515,0.0,0.0
OPTOBURNINGTEST04_4_23,0.1669642857142857,0.8078631815044859,0.025172532781228434,0.0
OPTOBURNINGTEST04_4_24,1.0,0.0,0.0,0.0
OPTOBURNINGTEST04_5_0,0.7602268806073154,0.2397731193926846,0.0,0.0
OPTOBURNINGTEST04_5_1,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_5_2,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_5_3,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_5_4,0.5578071083505867,0.4421928916494134,0.0,0.0
OPTOBURNINGTEST04_5_5,0.29496204278812976,0.6781659765355418,0.0,0.026871980676328504
OPTOBURNINGTEST04_5_6,0.001777087646652864,0.7805383022774327,0.0,0.21768461007591441
OPTOBURNINGTEST04_5_7,0.0036706349206349206,0.7838509316770186,0.0,0.21247843340234646
OPTOBURNINGTEST04_5_8,0.2983350586611456,0.6141002415458937,0.0,0.08756469979296067
OPTOBURNINGTEST04_5_9,0.2836352657004831,0.7163647342995169,0.0,0.0
OPTOBURNINGTEST04_5_10,0.013565389924085576,0.9851319875776398,0.0013026224982746722,0.0
OPTOBURNINGTEST04_5_11,0.016770186335403725,0.8825526224982747,0.1006771911663216,0.0
OPTOBURNINGTEST04_5_12,0.07533643892339545,0.9246635610766045,0.0,0.0
OPTOBURNINGTEST04_5_13,0.6433014147688061,0.34265441683919945,0.0,0.01404416839199448
OPTOBURNINGTEST04_5_14,0.11812888198757764,0.7464458247066943,0.0,0.13542529330572808
OPTOBURNINGTEST04_5_15,0.0744392684610076,0.7502501725327813,0.0,0.17531055900621118
OPTOBURNINGTEST04_5_16,0.10201432022084196,0.751626121463078,0.0,0.14635955831608005
OPTOBURNINGTEST04_5_17,0.613798309178744,0.386098171152519,0.0,0.00010351966873706004
OPTOBURNINGTEST04_5_18,0.004020013802622498,0.8265182884748102,0.16946169772256728,0.0
OPTOBURNINGTEST04_5_19,0.02448671497584541,0.9160067287784679,0.05950655624568668,0.0
OPTOBURNINGTEST04_5_20,4.313319530710835e-06,0.807384403036577,0.19261128364389235,0.0
OPTOBURNINGTEST04_5_21,0.6773507591442374,0.3226492408557626,0.0,0.0
OPTOBURNINGTEST04_5_22,0.27989993098688754,0.6949232229123533,0.0,0.025176846100759143
OPTOBURNINGTEST04_5_23,0.323537784679089,0.6713940648723258,0.0,0.005068150448585231
OPTOBURNINGTEST04_5_24,0.9955314009661835,0.0044685990338164255,0.0,0.0
OPTOBURNINGTEST04_6_0,0.7513457556935818,0.24865424430641822,0.0,0.0
OPTOBURNINGTEST04_6_1,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_6_2,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_6_3,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_6_4,0.5462905452035887,0.45370945479641134,0.0,0.0
OPTOBURNINGTEST04_6_5,0.17310213940648722,0.8268978605935128,0.0,0.0
OPTOBURNINGTEST04_6_6,0.08338509316770186,0.8327812284334023,0.08383367839889579,0.0
OPTOBURNINGTEST04_6_7,0.07236456176673568,0.8619220151828847,0.06571342305037957,0.0
OPTOBURNINGTEST04_6_8,0.31004140786749484,0.6899585921325052,0.0,0.0
OPTOBURNINGTEST04_6_9,0.528222049689441,0.45467132505175983,0.0,0.017106625258799173
OPTOBURNINGTEST04_6_10,0.13361801242236024,0.6951604554865425,0.0,0.1712215320910973
OPTOBURNINGTEST04_6_11,0.07154071773636991,0.6841658040027605,0.0,0.24429347826086956
OPTOBURNINGTEST04_6_12,0.25815217391304346,0.5797360248447205,0.0,0.16211180124223604
OPTOBURNINGTEST04_6_13,0.5157867494824017,0.48421325051759834,0.0,0.0
OPTOBURNINGTEST04_6_14,0.0029201173222912352,0.9970798826777088,0.0,0.0
OPTOBURNINGTEST04_6_15,0.01570479641131815,0.9842952035886818,0.0,0.0
OPTOBURNINGTEST04_6_16,0.02665200138026225,0.9719461697722567,0.0,0.0014018288474810215
OPTOBURNINGTEST04_6_17,0.6237793305728089,0.37612146307798483,0.0,9.92063492063492e-05
OPTOBURNINGTEST04_6_18,0.00955831608005521,0.9151440648723257,0.07529761904761904,0.0
OPTOBURNINGTEST04_6_19,0.024107142857142858,0.9486240510697033,0.0272688060731539,0.0
OPTOBURNINGTEST04_6_20,0.004511732229123534,0.8892641476880607,0.10622412008281573,0.0
OPTOBURNINGTEST04_6_21,0.5473947550034507,0.45260524499654936,0.0,0.0
OPTOBURNINGTEST04_6_22,0.00826432022084196,0.9799948240165631,0.011740855762594893,0.0
OPTOBURNINGTEST04_6_23,0.02893374741200828,0.9362965838509317,0.03476966873706004,0.0
OPTOBURNINGTEST04_6_24,0.8788992408557625,0.1211007591442374,0.0,0.0
OPTOBURNINGTEST04_7_0,0.7423395445134575,0.25766045548654243,0.0,0.0
OPTOBURNINGTEST04_7_1,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_7_2,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_7_3,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_7_4,0.5346359558316081,0.465364044168392,0.0,0.0
OPTOBURNINGTEST04_7_5,0.055818668046928914,0.9441813319530711,0.0,0.0
OPTOBURNINGTEST04_7_6,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_7_7,0.0031961697722567286,0.9968038302277433,0.0,0.0
OPTOBURNINGTEST04_7_8,0.3185904071773637,0.6814095928226364,0.0,0.0
OPTOBURNINGTEST04_7_9,0.3477743271221532,0.6522256728778468,0.0,0.0
OPTOBURNINGTEST04_7_10,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_7_11,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_7_12,0.09847308488612837,0.9015269151138716,0.0,0.0
OPTOBURNINGTEST04_7_13,0.5052665631469979,0.4947334368530021,0.0,0.0
OPTOBURNINGTEST04_7_14,0.017391304347826087,0.9643245341614907,0.01828416149068323,0.0
OPTOBURNINGTEST04_7_15,0.0053657694962042785,0.8615295031055901,0.13310472739820567,0.0
OPTOBURNINGTEST04_7_16,0.028752587991718426,0.9712474120082816,0.0,0.0
OPTOBURNINGTEST04_7_17,0.7086352657004831,0.29003623188405797,0.0,0.0013285024154589373
OPTOBURNINGTEST04_7_18,0.1771954796411318,0.6980848861283644,0.0,0.12471963423050379
OPTOBURNINGTEST04_7_19,0.09953847481021394,0.6865510697032436,0.0,0.21391045548654244
OPTOBURNINGTEST04_7_20,0.18954882677708765,0.6915070738440303,0.0,0.11894409937888199
OPTOBURNINGTEST04_7_21,0.6776915113871635,0.3168478260869565,0.0,0.0054606625258799175
OPTOBURNINGTEST04_7_22,0.017119565217391303,0.8466399240855763,0.13624051069703244,0.0
OPTOBURNINGTEST04_7_23,0.01880607315389924,0.7551026570048309,0.22609126984126984,0.0
OPTOBURNINGTEST04_7_24,0.8461654589371981,0.15383454106280192,0.0,0.0
OPTOBURNINGTEST04_8_0,0.7334713595583161,0.2665286404416839,0.0,0.0
OPTOBURNINGTEST04_8_1,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_8_2,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_8_3,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_8_4,0.5230848861283643,0.4769151138716356,0.0,0.0
OPTOBURNINGTEST04_8_5,0.453804347826087,0.4948498964803313,0.0,0.05134575569358178
OPTOBURNINGTEST04_8_6,0.1832858868184955,0.5974465148378192,0.0,0.2192675983436853
OPTOBURNINGTEST04_8_7,0.1783902691511387,0.5991071428571428,0.0,0.22250258799171843
OPTOBURNINGTEST04_8_8,0.5280969634230503,0.4173956176673568,0.0,0.05450741890959282
OPTOBURNINGTEST04_8_9,0.35552104899930986,0.6444789510006901,0.0,0.0
OPTOBURNINGTEST04_8_10,0.033799171842650105,0.8668003795721188,0.0994004485852312,0.0
OPTOBURNINGTEST04_8_11,0.05892857142857143,0.8021135265700483,0.13895790200138025,0.0
OPTOBURNINGTEST04_8_12,0.10522342995169082,0.8947765700483091,0.0,0.0
OPTOBURNINGTEST04_8_13,0.5200310559006212,0.4799689440993789,0.0,0.0
OPTOBURNINGTEST04_8_14,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_8_15,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_8_16,0.0019409937888198758,0.9980590062111802,0.0,0.0
OPTOBURNINGTEST04_8_17,0.6351190476190476,0.36488095238095236,0.0,0.0
OPTOBURNINGTEST04_8_18,0.03989389233954451,0.9433963077984817,0.016709799861973774,0.0
OPTOBURNINGTEST04_8_19,0.006150793650793651,0.9734903381642512,0.02035886818495514,0.0
OPTOBURNINGTEST04_8_20,0.021527777777777778,0.9656055900621118,0.01286663216011042,0.0
OPTOBURNINGTEST04_8_21,0.6417054865424431,0.3582945134575569,0.0,0.0
OPTOBURNINGTEST04_8_22,0.18414423740510696,0.7098386818495515,0.0,0.10601708074534162
OPTOBURNINGTEST04_8_23,0.25367926155969633,0.6846187025534851,0.0,0.061702035886818496
OPTOBURNINGTEST04_8_24,0.9267382677708764,0.07326173222912354,0.0,0.0
OPTOBURNINGTEST04_9_0,0.7245859213250517,0.2754140786749482,0.0,0.0
OPTOBURNINGTEST04_9_1,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_9_2,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_9_3,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_9_4,0.5114820565907522,0.48851794340924776,0.0,0.0
OPTOBURNINGTEST04_9_5,0.10192374051069704,0.8980762594893029,0.0,0.0
OPTOBURNINGTEST04_9_6,0.021148205659075225,0.8757030710835059,0.1031487232574189,0.0
OPTOBURNINGTEST04_9_7,0.012996031746031747,0.9049905106970324,0.08201345755693581,0.0
OPTOBURNINGTEST04_9_8,0.2622153209109731,0.7377846790890269,0.0,0.0
OPTOBURNINGTEST04_9_9,0.44770100069013113,0.5522989993098689,0.0,0.0
OPTOBURNINGTEST04_9_10,0.06979382332643203,0.8506124913733609,0.0,0.07959368530020704
OPTOBURNINGTEST04_9_11,0.037154934437543134,0.8583937198067633,0.0,0.10445134575569358
OPTOBURNINGTEST04_9_12,0.21423826777087646,0.7623490338164252,0.0,0.023412698412698413
OPTOBURNINGTEST04_9_13,0.6743400621118012,0.31436335403726706,0.0,0.011296583850931676
OPTOBURNINGTEST04_9_14,0.11545031055900622,0.7225759144237405,0.0,0.16197377501725327
OPTOBURNINGTEST04_9_15,0.07950310559006211,0.7235722912353347,0.0,0.19692460317460317
OPTOBURNINGTEST04_9_16,0.14918909592822635,0.7191425120772947,0.0,0.13166839199447894
OPTOBURNINGTEST04_9_17,0.6702380952380952,0.32976190476190476,0.0,0.0
OPTOBURNINGTEST04_9_18,0.009523809523809525,0.765752242926156,0.2247239475500345,0.0
OPTOBURNINGTEST04_9_19,0.008643892339544514,0.8334411663216011,0.1579149413388544,0.0
OPTOBURNINGTEST04_9_20,0.012206694271911664,0.9115769496204279,0.07621635610766045,0.0
OPTOBURNINGTEST04_9_21,0.5300250172532781,0.4699749827467219,0.0,0.0
OPTOBURNINGTEST04_9_22,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_9_23,0.023852657004830916,0.976147342995169,0.0,0.0
OPTOBURNINGTEST04_9_24,0.9888112491373361,0.011188750862663906,0.0,0.0
OPTOBURNINGTEST04_10_0,0.7156573498964803,0.28434265010351967,0.0,0.0
OPTOBURNINGTEST04_10_1,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_10_2,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_10_3,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_10_4,0.4998835403726708,0.5001164596273292,0.0,0.0
OPTOBURNINGTEST04_10_5,0.08333333333333333,0.9166666666666666,0.0,0.0
OPTOBURNINGTEST04_10_6,0.0037267080745341614,0.8773205659075224,0.1189527260179434,0.0
OPTOBURNINGTEST04_10_7,0.016589026915113873,0.9163561076604555,0.06705486542443065,0.0
OPTOBURNINGTEST04_10_8,0.23541666666666666,0.7645833333333333,0.0,0.0
OPTOBURNINGTEST04_10_9,0.41212905452035886,0.5694703243616287,0.0,0.01840062111801242
OPTOBURNINGTEST04_10_10,0.002717391304347826,0.9038561076604554,0.0,0.09342650103519669
OPTOBURNINGTEST04_10_11,0.018111628709454798,0.9009704968944099,0.0,0.08091787439613526
OPTOBURNINGTEST04_10_12,0.11957815734989648,0.8262810559006211,0.0,0.0541407867494824
OPTOBURNINGTEST04_10_13,0.5246549344375432,0.47534506556245687,0.0,0.0
OPTOBURNINGTEST04_10_14,0.008307453416149068,0.9799861973775017,0.011706349206349206,0.0
OPTOBURNINGTEST04_10_15,0.042701863354037264,0.8278812974465148,0.1294168391994479,0.0
OPTOBURNINGTEST04_10_16,0.014596273291925466,0.9854037267080745,0.0,0.0
OPTOBURNINGTEST04_10_17,0.7346316425120772,0.2649111456176674,0.0,0.00045721187025534853
OPTOBURNINGTEST04_10_18,0.1377372325741891,0.7214501380262249,0.0,0.14081262939958591
OPTOBURNINGTEST04_10_19,0.13321687370600413,0.6870471014492754,0.0,0.1797360248447205
OPTOBURNINGTEST04_10_20,0.20519323671497586,0.6489820565907523,0.0,0.14582470669427192
OPTOBURNINGTEST04_10_21,0.6936637336093858,0.30295031055900623,0.0,0.0033859558316080055
OPTOBURNINGTEST04_10_22,0.020992926155969635,0.7998490338164251,0.17915804002760524,0.0
OPTOBURNINGTEST04_10_23,0.019146825396825398,0.6044556590752242,0.3763975155279503,0.0
OPTOBURNINGTEST04_10_24,0.9270747066942719,0.07292529330572808,0.0,0.0
OPTOBURNINGTEST04_11_0,0.7067072118702553,0.29329278812974463,0.0,0.0
OPTOBURNINGTEST04_11_1,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_11_2,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_11_3,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_11_4,0.4883281573498965,0.5116718426501036,0.0,0.0
OPTOBURNINGTEST04_11_5,0.3964242581090407,0.5766131815044858,0.0,0.02696256038647343
OPTOBURNINGTEST04_11_6,0.12280020703933747,0.7241675293305728,0.0,0.1530322636300897
OPTOBURNINGTEST04_11_7,0.1600672877846791,0.6859903381642513,0.0,0.1539423740510697
OPTOBURNINGTEST04_11_8,0.5455831608005521,0.4283643892339545,0.0,0.026052449965493444
OPTOBURNINGTEST04_11_9,0.36116287094547966,0.6388371290545204,0.0,0.0
OPTOBURNINGTEST04_11_10,0.04577726017943409,0.8658773291925466,0.08834541062801933,0.0
OPTOBURNINGTEST04_11_11,0.0291407867494824,0.7795462387853692,0.1913129744651484,0.0
OPTOBURNINGTEST04_11_12,0.07645358868184955,0.9235464113181504,0.0,0.0
OPTOBURNINGTEST04_11_13,0.5183963077984817,0.4816036922015183,0.0,0.0
OPTOBURNINGTEST04_11_14,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_11_15,0.0036102484472049687,0.9826949620427882,0.013694789510006902,0.0
OPTOBURNINGTEST04_11_16,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_11_17,0.6554347826086957,0.34456521739130436,0.0,0.0
OPTOBURNINGTEST04_11_18,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_11_19,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_11_20,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_11_21,0.6076216356107661,0.39237836438923396,0.0,0.0
OPTOBURNINGTEST04_11_22,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_11_23,0.0,0.9748404071773636,0.0251595928226363,0.0
OPTOBURNINGTEST04_11_24,0.9266304347826086,0.07336956521739131,0.0,0.0
OPTOBURNINGTEST04_12_0,0.6978304002760525,0.3021695997239475,0.0,0.0
OPTOBURNINGTEST04_12_1,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_12_2,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_12_3,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_12_4,0.47668219461697725,0.5233178053830227,0.0,0.0
OPTOBURNINGTEST04_12_5,0.14563923395445136,0.8543607660455487,0.0,0.0
OPTOBURNINGTEST04_12_6,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_12_7,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_12_8,0.24811939268461009,0.75188060731539,0.0,0.0
OPTOBURNINGTEST04_12_9,0.3434006211180124,0.6565993788819876,0.0,0.0
OPTOBURNINGTEST04_12_10,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_12_11,0.0,1.0,0.0,0.0
OPTOBURNINGTEST04_12_12,0.06400103519668737,0.9359989648033127,0.0,0.0
